o0900087		|AMAR&AMAR|	|AMAR&AMAR|	|AMAR&AMAR|		𒛇	EASL0055	/easl/images/o0900087.png
o0900088	#	AMAR@g	AMAR@g	|AMAR@g|		𒛈	EASL0057	/easl/images/o0900088.png
o0900089		AN	AN	AN	𒛌	𒛍,󲜐,𒛌	EASL0058 EALX026 EAAR018 EAJN016 EAVR012	/easl/images/o0900089.png
o0900093		ANŠE~a	ANŠE~a	ANSZE~a		𒛎	EASL0059	/easl/images/o0900093.png
o0900094		ANŠE~b	ANŠE~b	ANSZE~b		𒛏	EASL0060 EALX027 EAAR019 EAJN017 EAVR013	/easl/images/o0900094.png
o0900095		ANŠE~c	ANŠE~c	ANSZE~c		𒛐	EASL0061 EAAR020	/easl/images/o0900095.png
o0900096		ANŠE~e	ANŠE~e	ANSZE~e		𒛑	EASL0062	/easl/images/o0900096.png
o0900097	C01t	ANŠE~f	ANŠE~f	-		󳁨	CSL004	
o0900098	1-.	ANZU₂	ANZU₂	ANZU2			EASL0063	/easl/images/o0900098.png
o0900100		APIN~a	APIN~a	APIN~a		𒛒	EASL0064 EALX028 EAAR021 EAJN018 EAVR014	/easl/images/o0900100.png
o0900104	.	|APIN~a.APIN~a|	|APIN~a.APIN~a|	|APIN~a.APIN~a|		𒛓=𒛒‍𒛒	EASL0065	/easl/images/o0900104.png
o0900101		APIN~b	APIN~b	APIN~b		𒛔	EASL0066 EALX029 EAJN019	/easl/images/o0900101.png
o0900102		APIN~c	APIN~c	APIN~c		𒛕	EASL0067 EALX030	/easl/images/o0900102.png
o0900106	!D	ARARMA₂~a	ARARMA₂~a	ARARMA2~a	𒛖	𒛗,𒛖	EASL0068 EALX031	/easl/images/o0900106.png
o0900108	:	ARARMA₂~b	ARARMA₂~b	ARARMA2~b		𒛘=𒯡‍𒚣	EASL0069 EAAR022	/easl/images/o0900108.png
o0900109	:	ARATTA	ARATTA	ARATTA		𒛙=󰄒‍𒦬‍𒥬‍𒪣	EASL0070	/easl/images/o0900109.png
o0900110	1-	ASAL₂	ASAL₂	ASAL2		󲜞	EASL0071	/easl/images/o0900110.png
o0900111	!C	ASAR	ASAR	ASAR		𒛚	EASL0072 EALX032	/easl/images/o0900111.png
o0900112		AŠ₂	AŠ₂	ASZ2		𒛛	EASL0073	/easl/images/o0900112.png
o0900113	!	AZ	AZ	AZ		𒛜	EASL0074	/easl/images/o0900113.png
o0900114		AZU	AZU	AZU		𒛝	EASL0075 EAAR023	/easl/images/o0900114.png
o0900115		BA	BA	BA		𒛞	EASL0076 EALX033 EAAR024 EAJN020 EAVR015	/easl/images/o0900115.png
o0900116		BAD	BAD	BAD		𒛟	EASL0077 EALX034 EAAR025	/easl/images/o0900116.png
o0900117		|BAD&BAD|	|BAD&BAD|	|BAD&BAD|		𒛠	EASL0078 EALX035	/easl/images/o0900117.png
o0900119		BAD₃~a	BAD₃~a	BAD3~a		𒛡	EASL0079 EALX038	/easl/images/o0900119.png
o0900121		BAD₃~b1	BAD₃~b1	BAD3~b1		𒛢	EASL0080	/easl/images/o0900121.png
o0900122		BAD₃~b2	BAD₃~b2	BAD3~b2		𒛣	EASL0081	/easl/images/o0900122.png
o0900124		BAHAR₂~a	BAHAR₂~a	BAHAR2~a	𒛤	𒛤,𒛥	EASL0082 EALX039	/easl/images/o0900124.png
o0900126		BAHAR₂~b	BAHAR₂~b	BAHAR2~b	𒛧	𒛦,𒛧	EASL0083 EALX040 EAJN022 EAVR017	/easl/images/o0900126.png
o0900128		BAHAR₂~c	BAHAR₂~c	BAHAR2~c		𒛨	EASL0084 EAJN023 EAVR018	/easl/images/o0900128.png
o0900130		BALA~a	BALA~a	BALA~a		𒛩	EASL0085 EALX041 EAJN024	/easl/images/o0900130.png
o0900131		BALA~b	BALA~b	BALA~b	𒛫	𒛪,𒛫;𒛩	EASL0086 EAAR028	/easl/images/o0900131.png
o0900133		BALAG	BALAG	BALAG	𒛬	𒛬,𒛭	EASL0087 EALX042 EAAR029	/easl/images/o0900133.png
o0900136		BAN~a	BAN~a	BAN~a	𒛰	𒛮,𒛯,𒛰	EASL0088 EAAR030	/easl/images/o0900136.png
o0900139		BAN~b	BAN~b	BAN~b		𒛱	EASL0089 EALX043 EAJN025	/easl/images/o0900139.png
o0900141		BANŠUR~a	BANŠUR~a	BANSZUR~a		𒛲	EASL0090 EAAR031	/easl/images/o0900141.png
o0900146		BANŠUR~a@t	BANŠUR~a@t	BANSZUR~a@t		𒛳	EASL0091	/easl/images/o0900146.png
o0900142		BANŠUR~b1	BANŠUR~b1	BANSZUR~b1		𒛴	EASL0092 EALX044	/easl/images/o0900142.png
o0900143		BANŠUR~b2	BANŠUR~b2	BANSZUR~b2		𒛵	EASL0093 EALX045	/easl/images/o0900143.png
o0900144		BANŠUR~c	BANŠUR~c	BANSZUR~c		𒛶	EASL0094 EALX046	/easl/images/o0900144.png
o0900148	!U	BAPPIR~a	BAPPIR~a	BAPPIR~a		𒛷	EASL0095	/easl/images/o0900148.png
o0900149	!U	BAPPIR~b	BAPPIR~b	BAPPIR~b		𒛸	EASL0096 EALX047	/easl/images/o0900149.png
o0900150	!U	BAPPIR~c	BAPPIR~c	BAPPIR~c		𒛹	EASL0097	/easl/images/o0900150.png
o0900151	!U	BAPPIR~d	BAPPIR~d	BAPPIR~d		𒛺	EASL0098 EALX048 EAVR019	/easl/images/o0900151.png
o0900152	!U	BAPPIR~e	BAPPIR~e	BAPPIR~e		𒛻	EASL0099	/easl/images/o0900152.png
o0900153	!U	BAPPIR~f	BAPPIR~f	BAPPIR~f		𒛼	EASL0100	/easl/images/o0900153.png
o0900154		BAR	BAR	BAR		𒛽	EASL0101 EALX049 EAAR032 EAJN026 EAVR020	/easl/images/o0900154.png
o0900156	-C01b	|BAR×URI₃~a|	|BAR×URI₃~a|	-		󳁠	CSL005	
o0903380	-C01t	|BAR×UŠ~a|	|BAR×UŠ~a|	-		󳂕	CSL006	
o0900158		BARA₂~a	BARA₂~a	BARA2~a	𒛾	𒛾,𒛿	EASL0102 EALX050 EAAR033 EAJN027 EAVR021	/easl/images/o0900158.png
o0900160		BARA₂~b	BARA₂~b	BARA2~b	𒜀	𒜀,𒜁	EASL0103 EAAR034	/easl/images/o0900160.png
o0900162		BARA₃	BARA₃	BARA3		𒜂	EASL0104 EALX051 EAJN028	/easl/images/o0900162.png
o0900163	1-	BAU405	BAU405	|UET2.405|		󲪥	EASL0105	/easl/images/o0900163.png
o0900165		BIR~a	BIR~a	BIR~a		𒜃	EASL0106 EALX052 EAAR035	/easl/images/o0900165.png
o0900166		BIR~b	BIR~b	BIR~b		𒜄	EASL0107 EAAR036	/easl/images/o0900166.png
o0900167		BIR~c	BIR~c	BIR~c		𒜅	EASL0108 EALX053	/easl/images/o0900167.png
o0900169		BIR₃~a	BIR₃~a	BIR3~a	𒜆	𒜇,𒜆	EASL0109 EAAR037 EAVR022	/easl/images/o0900169.png
o0900171		BIR₃~b	BIR₃~b	BIR3~b	𒜈	𒜉,𒜈	EASL0110 EAAR038	/easl/images/o0900171.png
o0900173		BIR₃~c	BIR₃~c	BIR3~c		𒜊;󳃗	EASL0111 EALX054 EAVR023	/easl/images/o0900173.png
o0900175		BU~a	BU~a	BU~a	𒜋	𒜓,𒜋	EASL0112 EALX055 EAAR039 EAJN029 EAVR024	/easl/images/o0900175.png
o0900179	C21b	|((BU~a.DU₆~a)&(BU~a.DU₆~a))×UDU~a|	|((BU~a.DU₆~a)&(BU~a.DU₆~a))×UDU~a|	-		󳀣	CSL007	
o0900199		|BU~a+DU₆~a|	|BU~a+DU₆~a|	|BU~a+DU6~a|	𒜌	𒜌,𒜍	EASL0113 EALX057 EAAR043 EAJN030 EAVR026	/easl/images/o0900199.png
o0900202	C21t	|BU~a+KI|	|BU~a+KI|	-		󳀭	CSL008	
o0900204	C21b	|BU~a+TU~b|	|BU~a+TU~b|	-		󳀮	CSL009	
o0900183	n	|BU~a×A|	|BU~a~v1×A|	|BU~axA|		𒜔	EASL0119 EAAR040 EAVR025	/easl/images/o0900183.png
o0900185		|BU~a×GIŠ@t|	|BU~a×GIŠ@t|	|BU~axGISZ@t|		𒜎	EASL0114	/easl/images/o0900185.png
o0900187		|BU~a×1(N58)|	|BU~a×1(N58)|	|BU~ax1(N58)|		𒜏	EASL0115	/easl/images/o0900187.png
o0900191		|(BU~a&BU~a).NA₂~a|	|(BU~a&BU~a).NA₂~a|	|(BU~a&BU~a).NA2~a|	𒜐	𒜐,𒜑	EASL0116 EALX056 EAAR041	/easl/images/o0900191.png
o0900193	d	|(BU~a&BU~a).NA₂~b|	|(BU~a&BU~a).NA₂~b|	|(BU~a&BU~a).NA2~b|		󲱣	EASL0117	/easl/images/o0900193.png
o0900197	#	|(BU~a&BU~a).X|	|(BU~a&BU~a).X|	|(BU~a&BU~a).X|		𒜒	EASL0118	/easl/images/o0900197.png
o0903398	nc	|(BU~a%BU~a).NA₂~a@n|	|(BU~a~v1%BU~a~v1).NA₂~a@n|	|(BU~a&BU~a).NA2~a@n|		𒜕;󳃷	EASL0120 EAAR042	/easl/images/o0903398.png
o0900177		BU~b	BU~b	BU~b		𒜖	EASL0121 EALX058 EAAR044 EAJN031	/easl/images/o0900177.png
o0900181	.n	|BU~b.NA₂~a|	|BU~b.NA₂~a~v1|	|BU~b.NA2~a|		𒜗=𒜖‍𒨏	EASL0122	/easl/images/o0900181.png
o0900205		BU₃	BU₃	BU3		𒜘	EASL0123 EALX059 EAVR027	/easl/images/o0900205.png
o0900206		BULUG	BULUG	BULUG		𒜙	EASL0124 EAAR045	/easl/images/o0900206.png
o0900207		BULUG₃	BULUG₃	BULUG3		𒜚	EASL0125 EALX060	/easl/images/o0900207.png
o0900209	-C01b	|BULUG₃.DU₆~a|	|BULUG₃.DU₆~a|	-		󳁡	CSL011	
o0900211		BUR~a	BUR~a	BUR~a		𒜛	EASL0126 EALX061 EAVR028	/easl/images/o0900211.png
o0900212		BUR~b	BUR~b	BUR~b		𒜜	EASL0127 EAAR046	/easl/images/o0900212.png
o0900213		BUR~c	BUR~c	BUR~c		𒜝	EASL0128	/easl/images/o0900213.png
o0900214		BUR~d	BUR~d	BUR~d		𒜞	EASL0129	/easl/images/o0900214.png
o0900215		BUR₂	BUR₂	BUR2		𒜟	EASL0130 EALX062	/easl/images/o0900215.png
o0900217		DA~a	DA~a	DA~a		𒜠	EASL0131 EALX063 EAAR047 EAJN032 EAVR029	/easl/images/o0900217.png
o0900222	.	|DA~a.LIŠ|	|DA~a.LIŠ|	|DA~a.LISZ|		𒜡=𒜠‍𒦵	EASL0132	/easl/images/o0900222.png
o0900218		DA~b	DA~b	DA~b		𒜢	EASL0133 EALX064 EAAR048	/easl/images/o0900218.png
o0900219		DA~c	DA~c	DA~c		𒜣	EASL0134 EAAR049	/easl/images/o0900219.png
o0900220		DA~d	DA~d	DA~d		𒜤	EASL0135 EAAR050	/easl/images/o0900220.png
o0900223	1-	DAG	DAG	DAG		󲝞	EASL0136	/easl/images/o0900223.png
o0900224		DAH	DAH	DAH		𒜥	EASL0137 EAAR051 EAJN033 EAVR030	/easl/images/o0900224.png
o0900225		DAM	DAM	DAM		𒜦	EASL0138 EALX065	/easl/images/o0900225.png
o0900226		DANNA	DANNA	DANNA		𒜧	EASL0139	/easl/images/o0900226.png
o0900228		DAR~a	DAR~a	DAR~a		𒜨	EASL0140 EALX066 EAVR031	/easl/images/o0900228.png
o0900233		|DAR~a×A|	|DAR~a×A|	|DAR~axA|		𒜩	EASL0141	/easl/images/o0900233.png
o0900229		DAR~b	DAR~b	DAR~b		𒜪	EASL0142 EAJN034	/easl/images/o0900229.png
o0900230		DAR~c	DAR~c	DAR~c		𒜫	EASL0143 EALX067	/easl/images/o0900230.png
o0900231		DAR~d	DAR~d	DAR~d		𒜬	EASL0144	/easl/images/o0900231.png
o0900235		DARA₃~a	DARA₃~a	DARA3~a		𒜭	EASL0145 EAAR052	/easl/images/o0900235.png
o0900236		DARA₃~b	DARA₃~b	DARA3~b		𒜮	EASL0146 EAAR053	/easl/images/o0900236.png
o0900237		DARA₃~c	DARA₃~c	DARA3~c	𒜯	𒜯,𒜲	EASL0147 EALX068	/easl/images/o0900237.png
o0900241		|DARA₃~c×KAR₂|	|DARA₃~c×KAR₂|	|DARA3~cxKAR2|		𒜰;󳃘	EASL0148 EAVR032	/easl/images/o0900241.png
o0900246		|DARA₃~c×(KAR₂.ŠE~a)|	|DARA₃~c×(KAR₂.ŠE~a)|	|DARA3~cx(KAR2.SZE~a)|		𒜱	EASL0149 EAAR054	/easl/images/o0900246.png
o0900239		DARA₃~d	DARA₃~d	DARA3~d		𒜳	EASL0150 EALX069	/easl/images/o0900239.png
o0900247		|DARA₃~d×(KAR₂.ŠE~a)|	|DARA₃~d×(KAR₂.ŠE~a)|	|DARA3~dx(KAR2.SZE~a)|		𒜷	EASL0151	/easl/images/o0900247.png
o0900243		|DARA₃~d×KAR₂~b|	|DARA₃~d×KAR₂~b|	|DARA3~dxKAR2|	𒜴	𒜵,𒜴,𒜶	EASL0152 EALX070 EAAR055	/easl/images/o0900243.png
o0900249		DARA₄~a1	DARA₄~a1	DARA4~a1		𒜸	EASL0153 EALX071 EAVR033	/easl/images/o0900249.png
o0900250		DARA₄~a2	DARA₄~a2	DARA4~a2		𒜹	EASL0154 EAAR056	/easl/images/o0900250.png
o0900251		DARA₄~a3	DARA₄~a3	DARA4~a3		𒜺	EASL0155 EALX072	/easl/images/o0900251.png
o0900252		DARA₄~b	DARA₄~b	DARA4~b		𒜻	EASL0156 EALX073 EAAR057	/easl/images/o0900252.png
o0900253	C31t	DARA₄~c	DARA₄~c	-		󳁩	CSL012	
o0900254		DARA₄~c1	DARA₄~c1	DARA4~c1		𒜼	EASL0157 EALX074 EAVR034	/easl/images/o0900254.png
o0900255		DARA₄~c2	DARA₄~c2	DARA4~c2		𒜽	EASL0158	/easl/images/o0900255.png
o0900256		DARA₄~c3	DARA₄~c3	DARA4~c3		𒜾	EASL0159	/easl/images/o0900256.png
o0900257		DARA₄~c4	DARA₄~c4	DARA4~c4		𒜿	EASL0160	/easl/images/o0900257.png
o0900258		DARA₄~c5	DARA₄~c5	DARA4~c5		𒝀	EASL0161	/easl/images/o0900258.png
o0900259	C21b	DARA₄~d	DARA₄~d	-		󳀯	CSL013	
o0900260		DI	DI	DI		𒝁	EASL0162 EALX075 EAAR058 EAJN035 EAVR035	/easl/images/o0900260.png
o0900261		DI@t	DI@t	DI@t		𒝂	EASL0163 EALX076	/easl/images/o0900261.png
o0900262		DIB	DIB	DIB	𒝃	𒝃,𒝄;󳃙	EASL0164 EALX077 EAAR059 EAVR036	/easl/images/o0900262.png
o0900264		DILMUN	DILMUN	DILMUN	𒝅	𒝇,𒝅,𒝆	EASL0165 EALX078 EAAR060	/easl/images/o0900264.png
o0900269		DIM~a	DIM~a	DIM~a		𒝈;󳂙	EASL0166 EAAR061 EAJN036 EAVR037	/easl/images/o0900269.png
o0900273	1-	|DIM~a×GU|	|DIM~a×GU|	|DIM~axGU|		󲱱	EASL0167	/easl/images/o0900273.png
o0900275	1-	|DIM~a×X|	|DIM~a×X|	|DIM~axX|		󲱲	EASL0168	/easl/images/o0900275.png
o0900270		DIM~b	DIM~b	DIM~b		𒝉	EASL0169 EAAR062	/easl/images/o0900270.png
o0900271		DIM~c	DIM~c	DIM~c		𒝊	EASL0170 EALX079	/easl/images/o0900271.png
o0900276		DIN	DIN	DIN		𒝋	EASL0171 EALX080 EAAR063 EAJN037 EAVR038	/easl/images/o0900276.png
o0900277	C31t	|DIN×1(N58)|	|DIN×1(N58)|	-		󳀰	CSL014	
o0900278		DIN@t	DIN@t	DIN@t		𒝌	EASL0172	/easl/images/o0900278.png
o0900279		DU	DU	DU		𒝍	EASL0173 EALX081 EAAR064 EAJN038 EAVR039	/easl/images/o0900279.png
o0900281		|DU×1(N58@t)|	|DU×1(N58@t)|	|DUxDISZ|		𒝎	EASL0174 EAJN039	/easl/images/o0900281.png
o0900282		DU@g	DU@g	DU@g		𒝏	EASL0175 EAJN040	/easl/images/o0900282.png
o0900284		DU₆~a	DU₆~a	DU6~a	𒝐	𒝑,𒝐;󳂯,󳂚	EASL0176 EALX082 EAJN041	/easl/images/o0900284.png
o0900290	n	|DU₆~a×1(N58)|	|DU₆~a~v1×1(N58)|	|DU6~axDISZ|		𒝒	EASL0177	/easl/images/o0900290.png
o0903567	++	DU₆~a@n	DU₆~a@n	-		󳂉	EASL0178	/pcsl/images/add/thumb/XXX.png
o0900287		DU₆~b	DU₆~b	DU6~b		𒝓	EASL0179 EALX083 EAAR065	/easl/images/o0900287.png
o0900288		DU₆~c	DU₆~c	DU6~c		𒝔	EASL0180 EALX084	/easl/images/o0900288.png
o0900291		DU₇	DU₇	DU7		𒝕	EASL0181 EALX085	/easl/images/o0900291.png
o0900293		DU₈~a	DU₈~a	DU8~a		𒝖	EASL0182	/easl/images/o0900293.png
o0900294		DU₈~b	DU₈~b	DU8~b	𒝗	𒝗,𒝘	EASL0183 EAAR066	/easl/images/o0900294.png
o0900296		DU₈~c	DU₈~c	DU8~c		𒝙	EASL0184 EAAR067 EAJN042	/easl/images/o0900296.png
o0900299	C01b	|DU₈~c×AB₂|	|DU₈~c×AB₂|	-		󳀱	CSL015	
o0900301	C01b	|DU₈~c×AMAR|	|DU₈~c×AMAR|	-		󳀲	CSL016	
o0900303		|DU₈~c×HI|	|DU₈~c×HI|	|DU8~cxHI|		𒝚	EASL0185 EAAR068	/easl/images/o0900303.png
o0900305		|DU₈~c×UDU~a|	|DU₈~c×UDU~a|	|DU8~cxUDU~a|		𒝛	EASL0186 EALX086	/easl/images/o0900305.png
o0900307	#	|DU₈~c×X|	|DU₈~c×X|	|DU8~cxX|		𒝜	EASL0187	/easl/images/o0900307.png
o0900309		DU₈~c@g	DU₈~c@g	DU8~c@g	𒝝	𒝝,𒝞	EASL0188 EALX087	/easl/images/o0900309.png
o0900312		DUB~a	DUB~a	DUB~a		𒝟	EASL0189 EALX088 EAAR069 EAJN043 EAVR040	/easl/images/o0900312.png
o0900313		DUB~b	DUB~b	DUB~b	𒝢	𒝡,𒝠,𒝣,𒝢,𒝤	EASL0190 EALX089 EAAR070 EAJN044 EAVR041	/easl/images/o0900313.png
o0900328	++	DUB~b@r	DUB~b@r	-		󳁓	EASL0191	/pcsl/images/add/thumb/DUB@r.png
o0900318		DUB~c	DUB~c	DUB~c		𒝥	EASL0192	/easl/images/o0900318.png
o0900319		DUB~d	DUB~d	DUB~d		𒝦	EASL0193 EAAR071	/easl/images/o0900319.png
o0900320		DUB~e	DUB~e	DUB~e		𒝧	EASL0194	/easl/images/o0900320.png
o0900321		DUB~f	DUB~f	DUB~f		𒝨	EASL0195	/easl/images/o0900321.png
o0900322	C21b	DUB~h	DUB~h	-		󳀳	CSL017	
o0900324		|(DUB@n~a×1(N58))~a|	|(DUB@n~a×1(N58))~a|	|(DUBxDISZ)~a|		𒝩	EASL0196	/easl/images/o0900324.png
o0900326		|(DUB@n~a×1(N58))~b|	|(DUB@n~a×1(N58))~b|	|(DUBxDISZ)~c|		𒝪	EASL0197 EALX090 EAAR072	/easl/images/o0900326.png
o0900325		|DUB@n~b×1(N58)~a|	|DUB@n~b×1(N58)~a|	|(DUBxDISZ)~b|		𒝫	EASL0198 EAAR073	/easl/images/o0900325.png
o0900329		DUB₂	DUB₂	DUB2		𒝬	EASL0199 EALX091	/easl/images/o0900329.png
o0900331		DUG~a	DUG~a	DUG~a	𒝭	𒝶,𒝵,𒝭	EASL0200 EALX092 EAAR074 EAJN045 EAVR042	/easl/images/o0900331.png
o0900369	1-	|DUG~a×HI|	|DUG~a×HI|	|DUG~axHI|		󲱼	EASL0201	/easl/images/o0900369.png
o0900375		|DUG~a×KASKAL|	|DUG~a×KASKAL|	|DUG~axKASKAL|		𒝮	EASL0202	/easl/images/o0900375.png
o0900378	C31t	|DUG~a×KU₆~a|	|DUG~a×KU₆~a|	-		󳁪	CSL018	
o0900388		|DUG~a×LAM~b|	|DUG~a×LAM~b|	|DUG~axLAM~b|		𒝯	EASL0203	/easl/images/o0900388.png
o0900407		|DUG~a×NAGA~a|	|DUG~a×NAGA~a|	|DUG~axNAGA~a|		𒝰	EASL0204 EAVR044	/easl/images/o0900407.png
o0900447		|DUG~a×U₂~a|	|DUG~a×U₂~a|	|DUG~axU2~a|		𒝱	EASL0205 EAVR045	/easl/images/o0900447.png
o0900448		|DUG~a×U₂~b|	|DUG~a×U₂~b|	|DUG~axU2~b|		𒝲	EASL0206	/easl/images/o0900448.png
o0900460	1-#	|DUG~a×X|	|DUG~a×X|	|DUG~axX|		󲲂	EASL0207	/easl/images/o0900460.png
