EASL0023	o0980023		|AB~b×KU₆~a|	I	|AB~bxKU6~a|	𒚥	/pcsl/easl/images/o0900023.png
EASL0024	o0980024		|AB~b×ŠA₃~a1|	I	|AB~bxSZA3~a1|	𒚦	/pcsl/easl/images/o0900031.png
EASL0025	o0980025		AB₂	I	AB2	𒚧,𒚩;󳃵	/pcsl/easl/images/o0900041.png
EASL0026	o0980026		|AB₂×2(N14)|	I	|AB2x2(N14)|	𒚪,𒚨	/pcsl/easl/images/o0900043.png
EASL0027	o0980027	++	AB₂@g	I	-	󳀪	/pcsl/images/add/thumb/AB2@g.png
EASL0028	o0980028	:	ABGAL	I	ABGAL	𒚫,𒚬	/pcsl/easl/images/o0900047.png
EASL0029	o0980029	:	ABRIG	I	ABRIG	𒚭	/pcsl/easl/images/o0900049.png
EASL0030	o0980030		ABZU	I	ABZU	𒚮	/pcsl/easl/images/o0900050.png
EASL0031	o0980031		AD~a	I	AD~a	𒚯	/pcsl/easl/images/o0900053.png
EASL0032	o0980032		AD~b	I	AD~b	𒚰	/pcsl/easl/images/o0900054.png
EASL0033	o0980033		AD~c	I	AD~c	𒚱	/pcsl/easl/images/o0900055.png
EASL0034	o0980034	!D	ADAB	I	ADAB	𒚲;󳁧	/pcsl/easl/images/o0900056.png
EASL0035	o0980035		ADDA	I	ADDA	𒚳	/pcsl/easl/images/o0900058.png
EASL0036	o0980036		ADDA@t	I	ADDA@t	𒚴	/pcsl/easl/images/o0900059.png
EASL0037	o0980037		AGAR₂	I	AGAR2	𒚵	/pcsl/easl/images/o0900060.png
EASL0038	o0980038		AK~a	I	AK~a	𒚶	/pcsl/easl/images/o0900062.png
EASL0039	o0980039		AK~b	I	AK~b	𒚷	/pcsl/easl/images/o0900063.png
EASL0040	o0980040		AL	I	AL	𒚸	/pcsl/easl/images/o0900064.png
EASL0041	o0980041		ALAN~a	I	ALAN~a	𒚹	/pcsl/easl/images/o0900066.png
EASL0042	o0980042		ALAN~b	I	ALAN~b	𒚺	/pcsl/easl/images/o0900067.png
EASL0043	o0980043		ALAN~c	I	ALAN~c	𒚻	/pcsl/easl/images/o0900068.png
EASL0044	o0980044		ALAN~d	I	ALAN~d	𒚼	/pcsl/easl/images/o0900069.png
EASL0045	o0980045		ALAN~e	I	ALAN~e	𒚽	/pcsl/easl/images/o0900070.png
EASL0046	o0980046	1-	ALAN~f	I	ALAN~f	󲜄	/pcsl/easl/images/o0900071.png
EASL0047	o0980047		ALIM	I	ALIM	𒚾	/pcsl/easl/images/o0900072.png
EASL0048	o0980048		AM~a	I	AM~a	𒚿	/pcsl/easl/images/o0900074.png
EASL0049	o0980049		AM~b	I	AM~b	𒛀	/pcsl/easl/images/o0900075.png
EASL0050	o0980050		AMA~a	I	AMA~a	𒛁,𒛃	/pcsl/easl/images/o0900077.png
EASL0051	o0980051		|AMA~a×E₂~a|	I	|AMA~axE2~a|	𒛂	/pcsl/easl/images/o0900081.png
EASL0052	o0980052		AMA~b	I	AMA~b	𒛄	/pcsl/easl/images/o0900079.png
EASL0053	o0980053		AMAR	I	AMAR	𒛊,𒛅,𒛉	/pcsl/easl/images/o0900082.png
EASL0054	o0980054	.	|AMAR.1(N02)|	I	|AMAR.1(N02)|	𒛆	/pcsl/easl/images/o0900085.png
EASL0055	o0980056		|AMAR&AMAR|	I	|AMAR&AMAR|	𒛇	/pcsl/easl/images/o0900087.png
EASL0056	o0980055	n	|AMAR~v2×TAR~c|	I	|AMARxTAR|	𒛋	/pcsl/easl/images/o0900086.png
EASL0057	o0980057	#	AMAR@g	I	|AMAR@g|	𒛈	/pcsl/easl/images/o0900088.png
EASL0058	o0980058		AN	I	AN	𒛍,󲜐,𒛌	/pcsl/easl/images/o0900089.png
EASL0059	o0980059		ANŠE~a	I	ANSZE~a	𒛎	/pcsl/easl/images/o0900093.png
EASL0060	o0980060		ANŠE~b	I	ANSZE~b	𒛏	/pcsl/easl/images/o0900094.png
EASL0061	o0980061		ANŠE~c	I	ANSZE~c	𒛐	/pcsl/easl/images/o0900095.png
EASL0062	o0980062		ANŠE~e	I	ANSZE~e	𒛑	/pcsl/easl/images/o0900096.png
EASL0063	o0980064	1-.	ANZU₂	I	ANZU2	󲜖	/pcsl/easl/images/o0900098.png
EASL0064	o0980065		APIN~a	I	APIN~a	𒛒	/pcsl/easl/images/o0900100.png
EASL0065	o0980066	.	|APIN~a.APIN~a|	I	|APIN~a.APIN~a|	𒛓	/pcsl/easl/images/o0900104.png
EASL0066	o0980067		APIN~b	I	APIN~b	𒛔	/pcsl/easl/images/o0900101.png
EASL0067	o0980068		APIN~c	I	APIN~c	𒛕	/pcsl/easl/images/o0900102.png
EASL0068	o0980069	!D	ARARMA₂~a	I	ARARMA2~a	𒛗,𒛖	/pcsl/easl/images/o0900106.png
EASL0069	o0980070	:	ARARMA₂~b	I	ARARMA2~b	𒛘	/pcsl/easl/images/o0900108.png
EASL0070	o0980071	:	ARATTA	I	ARATTA	𒛙	/pcsl/easl/images/o0900109.png
EASL0071	o0980072	1-	ASAL₂	I	ASAL2	󲜞	/pcsl/easl/images/o0900110.png
EASL0072	o0980073	!C	ASAR	I	ASAR	𒛚	/pcsl/easl/images/o0900111.png
EASL0073	o0980074		AŠ₂	I	ASZ2	𒛛	/pcsl/easl/images/o0900112.png
EASL0074	o0980075	!	AZ	I	AZ	𒛜	/pcsl/easl/images/o0900113.png
EASL0075	o0980076		AZU	I	AZU	𒛝	/pcsl/easl/images/o0900114.png
EASL0076	o0980077		BA	I	BA	𒛞	/pcsl/easl/images/o0900115.png
EASL0077	o0980078		BAD	I	BAD	𒛟	/pcsl/easl/images/o0900116.png
EASL0078	o0980079		|BAD&BAD|	I	|BAD&BAD|	𒛠	/pcsl/easl/images/o0900117.png
EASL0079	o0980080		BAD₃~a	I	BAD3~a	𒛡	/pcsl/easl/images/o0900119.png
EASL0080	o0980081		BAD₃~b1	I	BAD3~b1	𒛢	/pcsl/easl/images/o0900121.png
EASL0081	o0980082		BAD₃~b2	I	BAD3~b2	𒛣	/pcsl/easl/images/o0900122.png
EASL0082	o0980083		BAHAR₂~a	I	BAHAR2~a	𒛤,𒛥	/pcsl/easl/images/o0900124.png
EASL0083	o0980084		BAHAR₂~b	I	BAHAR2~b	𒛦,𒛧	/pcsl/easl/images/o0900126.png
EASL0084	o0980085		BAHAR₂~c	I	BAHAR2~c	𒛨	/pcsl/easl/images/o0900128.png
EASL0085	o0980086		BALA~a	I	BALA~a	𒛩	/pcsl/easl/images/o0900130.png
EASL0086	o0980087		BALA~b	I	BALA~b	𒛪,𒛫	/pcsl/easl/images/o0900131.png
EASL0087	o0980088		BALAG	I	BALAG	𒛬,𒛭	/pcsl/easl/images/o0900133.png
EASL0088	o0980089		BAN~a	I	BAN~a	𒛮,𒛯,𒛰	/pcsl/easl/images/o0900136.png
EASL0089	o0980090		BAN~b	I	BAN~b	𒛱	/pcsl/easl/images/o0900139.png
EASL0090	o0980091		BANŠUR~a	I	BANSZUR~a	𒛲	/pcsl/easl/images/o0900141.png
EASL0091	o0980092		BANŠUR~a@t	I	BANSZUR~a@t	𒛳	/pcsl/easl/images/o0900146.png
EASL0092	o0980093		BANŠUR~b1	I	BANSZUR~b1	𒛴	/pcsl/easl/images/o0900142.png
EASL0093	o0980094		BANŠUR~b2	I	BANSZUR~b2	𒛵	/pcsl/easl/images/o0900143.png
EASL0094	o0980095		BANŠUR~c	I	BANSZUR~c	𒛶	/pcsl/easl/images/o0900144.png
EASL0095	o0980096	!U	BAPPIR~a	I	BAPPIR~a	𒛷	/pcsl/easl/images/o0900148.png
EASL0096	o0980097	!U	BAPPIR~b	I	BAPPIR~b	𒛸	/pcsl/easl/images/o0900149.png
EASL0097	o0980098	!U	BAPPIR~c	I	BAPPIR~c	𒛹	/pcsl/easl/images/o0900150.png
EASL0098	o0980099	!U	BAPPIR~d	I	BAPPIR~d	𒛺	/pcsl/easl/images/o0900151.png
EASL0099	o0980100	!U	BAPPIR~e	I	BAPPIR~e	𒛻	/pcsl/easl/images/o0900152.png
EASL0100	o0980101	!U	BAPPIR~f	I	BAPPIR~f	𒛼	/pcsl/easl/images/o0900153.png
EASL0101	o0980102		BAR	I	BAR	𒛽	/pcsl/easl/images/o0900154.png
EASL0102	o0980105		BARA₂~a	I	BARA2~a	𒛾,𒛿	/pcsl/easl/images/o0900158.png
EASL0103	o0980106		BARA₂~b	I	BARA2~b	𒜀,𒜁	/pcsl/easl/images/o0900160.png
EASL0104	o0980107		BARA₃	I	BARA3	𒜂	/pcsl/easl/images/o0900162.png
EASL0105	o0980108	1-	BAU405	I	|UET2.405|	󲪥	/pcsl/easl/images/o0900163.png
EASL0106	o0980109		BIR~a	I	BIR~a	𒜃	/pcsl/easl/images/o0900165.png
EASL0107	o0980110		BIR~b	I	BIR~b	𒜄	/pcsl/easl/images/o0900166.png
EASL0108	o0980111		BIR~c	I	BIR~c	𒜅	/pcsl/easl/images/o0900167.png
EASL0109	o0980112		BIR₃~a	I	BIR3~a	𒜇,𒜆	/pcsl/easl/images/o0900169.png
EASL0110	o0980113		BIR₃~b	I	BIR3~b	𒜉,𒜈	/pcsl/easl/images/o0900171.png
EASL0111	o0980114		BIR₃~c	I	BIR3~c	𒜊	/pcsl/easl/images/o0900173.png
EASL0112	o0980115		BU~a	I	BU~a	𒜓,𒜋	/pcsl/easl/images/o0900175.png
EASL0113	o0980117		|BU~a+DU₆~a|	I	|BU~a+DU6~a|	𒜌,𒜍	/pcsl/easl/images/o0900199.png
EASL0114	o0980121		|BU~a×GIŠ@t|	I	|BU~axGISZ@t|	𒜎	/pcsl/easl/images/o0900185.png
EASL0115	o0980122		|BU~a×1(N58)|	I	|BU~ax1(N58)|	𒜏	/pcsl/easl/images/o0900187.png
EASL0116	o0980123		|(BU~a&BU~a).NA₂~a|	I	|(BU~a&BU~a).NA2~a|	𒜐,𒜑	/pcsl/easl/images/o0900191.png
EASL0117	o0982241	d	|(BU~a&BU~a).NA₂~b|	I	|(BU~a&BU~a).NA2~b|	󲱣	/pcsl/easl/images/o0900193.png
EASL0118	o0980124	#	|(BU~a&BU~a).X|	I	|(BU~a&BU~a).X|	𒜒	/pcsl/easl/images/o0900197.png
EASL0119	o0980120	n	|BU~a~v1×A|	I	|BU~axA|	𒜔	/pcsl/easl/images/o0900183.png
EASL0120	o0980125	nc	|(BU~a~v1%BU~a~v1).NA₂~a@n|	I	|(BU~a&BU~a).NA2~a@n|	𒜕,󲱣	/pcsl/easl/images/o0903398.png
EASL0121	o0980126		BU~b	I	BU~b	𒜖	/pcsl/easl/images/o0900177.png
EASL0122	o0980127	.n	|BU~b.NA₂~a~v1|	I	|BU~b.NA2~a|	𒜗	/pcsl/easl/images/o0900181.png
EASL0123	o0980128		BU₃	I	BU3	𒜘	/pcsl/easl/images/o0900205.png
EASL0124	o0980129		BULUG	I	BULUG	𒜙	/pcsl/easl/images/o0900206.png
EASL0125	o0980130		BULUG₃	I	BULUG3	𒜚	/pcsl/easl/images/o0900207.png
EASL0126	o0980132		BUR~a	I	BUR~a	𒜛	/pcsl/easl/images/o0900211.png
EASL0127	o0980133		BUR~b	I	BUR~b	𒜜	/pcsl/easl/images/o0900212.png
EASL0128	o0980134		BUR~c	I	BUR~c	𒜝	/pcsl/easl/images/o0900213.png
EASL0129	o0980135		BUR~d	I	BUR~d	𒜞	/pcsl/easl/images/o0900214.png
EASL0130	o0980136		BUR₂	I	BUR2	𒜟	/pcsl/easl/images/o0900215.png
EASL0131	o0980137		DA~a	I	DA~a	𒜠	/pcsl/easl/images/o0900217.png
EASL0132	o0980138	.	|DA~a.LIŠ|	I	|DA~a.LISZ|	𒜡	/pcsl/easl/images/o0900222.png
EASL0133	o0980139		DA~b	I	DA~b	𒜢	/pcsl/easl/images/o0900218.png
EASL0134	o0980140		DA~c	I	DA~c	𒜣	/pcsl/easl/images/o0900219.png
EASL0135	o0980141		DA~d	I	DA~d	𒜤	/pcsl/easl/images/o0900220.png
EASL0136	o0980142	1-	DAG	I	DAG	󲝞	/pcsl/easl/images/o0900223.png
EASL0137	o0980143		DAH	I	DAH	𒜥	/pcsl/easl/images/o0900224.png
EASL0138	o0980144		DAM	I	DAM	𒜦	/pcsl/easl/images/o0900225.png
EASL0139	o0980145		DANNA	I	DANNA	𒜧	/pcsl/easl/images/o0900226.png
EASL0140	o0980146		DAR~a	I	DAR~a	𒜨	/pcsl/easl/images/o0900228.png
EASL0141	o0980147		|DAR~a×A|	I	|DAR~axA|	𒜩	/pcsl/easl/images/o0900233.png
EASL0142	o0980148		DAR~b	I	DAR~b	𒜪	/pcsl/easl/images/o0900229.png
EASL0143	o0980149		DAR~c	I	DAR~c	𒜫	/pcsl/easl/images/o0900230.png
EASL0144	o0980150		DAR~d	I	DAR~d	𒜬	/pcsl/easl/images/o0900231.png
EASL0145	o0980151		DARA₃~a	I	DARA3~a	𒜭	/pcsl/easl/images/o0900235.png
EASL0146	o0980152		DARA₃~b	I	DARA3~b	𒜮	/pcsl/easl/images/o0900236.png
EASL0147	o0980153		DARA₃~c	I	DARA3~c	𒜯,𒜲	/pcsl/easl/images/o0900237.png
EASL0148	o0980154		|DARA₃~c×KAR₂|	I	|DARA3~cxKAR2|	𒜰	/pcsl/easl/images/o0900241.png
EASL0149	o0980155		|DARA₃~c×(KAR₂.ŠE~a)|	I	|DARA3~cx(KAR2.SZE~a)|	𒜱	/pcsl/easl/images/o0900246.png
EASL0150	o0980156		DARA₃~d	I	DARA3~d	𒜳	/pcsl/easl/images/o0900239.png
EASL0151	o0980157		|DARA₃~d×(KAR₂.ŠE~a)|	I	|DARA3~dx(KAR2.SZE~a)|	𒜷	/pcsl/easl/images/o0900247.png
EASL0152	o0980158		|DARA₃~d×KAR₂~b|	I	|DARA3~dxKAR2|	𒜵,𒜴,𒜶	/pcsl/easl/images/o0900243.png
EASL0153	o0980159		DARA₄~a1	I	DARA4~a1	𒜸	/pcsl/easl/images/o0900249.png
EASL0154	o0980160		DARA₄~a2	I	DARA4~a2	𒜹	/pcsl/easl/images/o0900250.png
EASL0155	o0980161		DARA₄~a3	I	DARA4~a3	𒜺	/pcsl/easl/images/o0900251.png
EASL0156	o0980162		DARA₄~b	I	DARA4~b	𒜻	/pcsl/easl/images/o0900252.png
EASL0157	o0980164		DARA₄~c1	I	DARA4~c1	𒜼	/pcsl/easl/images/o0900254.png
EASL0158	o0980165		DARA₄~c2	I	DARA4~c2	𒜽	/pcsl/easl/images/o0900255.png
EASL0159	o0980166		DARA₄~c3	I	DARA4~c3	𒜾	/pcsl/easl/images/o0900256.png
EASL0160	o0980167		DARA₄~c4	I	DARA4~c4	𒜿	/pcsl/easl/images/o0900257.png
EASL0161	o0980168		DARA₄~c5	I	DARA4~c5	𒝀	/pcsl/easl/images/o0900258.png
EASL0162	o0980170		DI	I	DI	𒝁	/pcsl/easl/images/o0900260.png
EASL0163	o0980171		DI@t	I	DI@t	𒝂	/pcsl/easl/images/o0900261.png
EASL0164	o0980172		DIB	I	DIB	𒝃,𒝄	/pcsl/easl/images/o0900262.png
EASL0165	o0980173		DILMUN	I	DILMUN	𒝇,𒝅,𒝆	/pcsl/easl/images/o0900264.png
EASL0166	o0980174		DIM~a	I	DIM~a	𒝈	/pcsl/easl/images/o0900269.png
EASL0167	o0980175	1-	|DIM~a×GU|	I	|DIM~axGU|	󲱱	/pcsl/easl/images/o0900273.png
EASL0168	o0980176	1-	|DIM~a×X|	I	|DIM~axX|	󲱲	/pcsl/easl/images/o0900275.png
EASL0169	o0980177		DIM~b	I	DIM~b	𒝉	/pcsl/easl/images/o0900270.png
EASL0170	o0980178		DIM~c	I	DIM~c	𒝊	/pcsl/easl/images/o0900271.png
EASL0171	o0980179		DIN	I	DIN	𒝋	/pcsl/easl/images/o0900276.png
EASL0172	o0980181		DIN@t	I	DIN@t	𒝌	/pcsl/easl/images/o0900278.png
EASL0173	o0980182		DU	DU	DU	𒝍	/pcsl/easl/images/o0900279.png
EASL0174	o0980183		|DU×1(N58@t)|	I	|DUxDISZ|	𒝎	/pcsl/easl/images/o0900281.png
EASL0175	o0980184		DU@g	I	DU@g	𒝏	/pcsl/easl/images/o0900282.png
EASL0176	o0980185		DU₆~a	I	DU6~a	𒝑,𒝐	/pcsl/easl/images/o0900284.png
EASL0177	o0980186	n	|DU₆~a~v1×1(N58)|	I	|DU6~axDISZ|	𒝒	/pcsl/easl/images/o0900290.png
EASL0178	o0980187	++	DU₆~a@n	I	-	󳂉	/pcsl/images/add/thumb/XXX.png
EASL0179	o0980188		DU₆~b	I	DU6~b	𒝓	/pcsl/easl/images/o0900287.png
EASL0180	o0980189		DU₆~c	I	DU6~c	𒝔	/pcsl/easl/images/o0900288.png
EASL0181	o0980190		DU₇	I	DU7	𒝕	/pcsl/easl/images/o0900291.png
EASL0182	o0980191		DU₈~a	I	DU8~a	𒝖	/pcsl/easl/images/o0900293.png
EASL0183	o0980192		DU₈~b	I	DU8~b	𒝗,𒝘	/pcsl/easl/images/o0900294.png
EASL0184	o0980193		DU₈~c	I	DU8~c	𒝙	/pcsl/easl/images/o0900296.png
EASL0185	o0980196		|DU₈~c×HI|	I	|DU8~cxHI|	𒝚	/pcsl/easl/images/o0900303.png
EASL0186	o0980197		|DU₈~c×UDU~a|	I	|DU8~cxUDU~a|	𒝛	/pcsl/easl/images/o0900305.png
EASL0187	o0980198	#	|DU₈~c×X|	I	|DU8~cxX|	𒝜	/pcsl/easl/images/o0900307.png
EASL0188	o0980199		DU₈~c@g	I	DU8~c@g	𒝝,𒝞	/pcsl/easl/images/o0900309.png
EASL0189	o0980200		DUB~a	I	DUB~a	𒝟	/pcsl/easl/images/o0900312.png
EASL0190	o0980201		DUB~b	I	DUB~b	𒝡,𒝠,𒝣,𒝢,𒝤	/pcsl/easl/images/o0900313.png
EASL0191	o0980202	++	DUB~b@r	I	-	󳁓	/pcsl/images/add/thumb/DUB@r.png
EASL0192	o0980203		DUB~c	I	DUB~c	𒝥	/pcsl/easl/images/o0900318.png
EASL0193	o0980204		DUB~d	I	DUB~d	𒝦	/pcsl/easl/images/o0900319.png
EASL0194	o0980205		DUB~e	I	DUB~e	𒝧	/pcsl/easl/images/o0900320.png
EASL0195	o0980206		DUB~f	I	DUB~f	𒝨	/pcsl/easl/images/o0900321.png
EASL0196	o0980208		|(DUB@n~a×1(N58))~a|	I	|(DUBxDISZ)~a|	𒝩	/pcsl/easl/images/o0900324.png
EASL0197	o0980209		|(DUB@n~a×1(N58))~b|	I	|(DUBxDISZ)~c|	𒝪	/pcsl/easl/images/o0900326.png
EASL0198	o0980210		|DUB@n~b×1(N58)~a|	I	|(DUBxDISZ)~b|	𒝫	/pcsl/easl/images/o0900325.png
EASL0199	o0980211		DUB₂	I	DUB2	𒝬	/pcsl/easl/images/o0900329.png
EASL0200	o0980212		DUG~a	I	DUG~a	𒝶,𒝵,𒝭	/pcsl/easl/images/o0900331.png
EASL0201	o0980213	1-	|DUG~a×HI|	I	|DUG~axHI|	󲱼	/pcsl/easl/images/o0900369.png
EASL0202	o0980214		|DUG~a×KASKAL|	I	|DUG~axKASKAL|	𒝮	/pcsl/easl/images/o0900375.png
EASL0203	o0980216		|DUG~a×LAM~b|	I	|DUG~axLAM~b|	𒝯	/pcsl/easl/images/o0900388.png
EASL0204	o0980217		|DUG~a×NAGA~a|	I	|DUG~axNAGA~a|	𒝰	/pcsl/easl/images/o0900407.png
EASL0205	o0980218		|DUG~a×U₂~a|	I	|DUG~axU2~a|	𒝱	/pcsl/easl/images/o0900447.png
EASL0206	o0980219		|DUG~a×U₂~b|	I	|DUG~axU2~b|	𒝲	/pcsl/easl/images/o0900448.png
EASL0207	o0980220	1-#	|DUG~a×X|	I	|DUG~axX|	󲲂	/pcsl/easl/images/o0900460.png
EASL0208	o0980221		|DUG~a×1(N57)|	I	|DUG~ax1(N57)|	𒝳	/pcsl/easl/images/o0900394.png
EASL0209	o0980222		DUG~b	I	DUG~b	𒞭,𒝷	/pcsl/easl/images/o0900334.png
EASL0210	o0980224		|DUG~b×ANŠE~b|	I	|DUG~bxANSZE~b|	𒝸	/pcsl/easl/images/o0900342.png
EASL0211	o0980225		|DUG~b×ANŠE~d|	I	|DUG~bxANSZE~d|	𒝹	/pcsl/easl/images/o0900343.png
EASL0212	o0980226	#	|DUG~b×BA|	I	|DUG~bxBA|	󳁣	-
EASL0213	o0980227		|DUG~b×BALA~a|	I	|DUG~bxBALA~a|	𒝺	/pcsl/easl/images/o0900347.png
EASL0214	o0980228		|DUG~b×BIR₃~c|	I	|DUG~bxBIR3~c|	𒝻	/pcsl/easl/images/o0900349.png
EASL0215	o0980229		|DUG~b×DIN|	I	|DUG~bxDIN|	𒞯,𒝼	/pcsl/easl/images/o0900351.png
EASL0216	o0980230		|(DUG~b×DIN)@r|	I	|(DUG~bxDIN)@r|	𒝽	/pcsl/easl/images/o0900354.png
EASL0217	o0980231		|DUG~b×E~a|	I	|DUG~bxE~a|	𒝾	/pcsl/easl/images/o0900356.png
EASL0218	o0980232	n	|DUG~b×GA~a~v4|	I	|DUG~bxGA~a|	𒝿	/pcsl/easl/images/o0900358.png
EASL0219	o0980233		|DUG~b×GA~b|	I	|DUG~bxGA~b|	𒞀	/pcsl/easl/images/o0900359.png
EASL0220	o0980234	n	|DUG~b×GEŠTU~a~v2|	I	|DUG~bxGESZTU~a|	𒞰,𒞁	/pcsl/easl/images/o0900361.png
EASL0221	o0980235		|DUG~b×GEŠTU~b|	I	|DUG~bxGESZTU~b|	𒞂	/pcsl/easl/images/o0900363.png
EASL0222	o0980236		|DUG~b×GI₆|	I	|DUG~bxGI6|	𒞃	/pcsl/easl/images/o0900365.png
EASL0223	o0980237		|DUG~b×GIŠ|	I	|DUG~bxGISZ|	𒞄	/pcsl/easl/images/o0900367.png
EASL0224	o0980238		|DUG~b×HI|	I	|DUG~bxHI|	𒞱,𒞅	/pcsl/easl/images/o0900370.png
EASL0225	o0980240		|DUG~b×KASKAL|	I	|DUG~bxKASKAL|	𒞆	/pcsl/easl/images/o0900376.png
EASL0226	o0980241		|DUG~b×KU₆~a|	I	|DUG~bxKU6~a|	𒞇	/pcsl/easl/images/o0900379.png
EASL0227	o0980242		|DUG~b×KUR~a|	I	|DUG~bxKUR~a|	𒞈	/pcsl/easl/images/o0900381.png
EASL0228	o0980243	n#	|DUG~b×(KUR~a.X)|	I	|DUG~bx(KUR~a.X)|	𒞉	/pcsl/easl/images/o0900384.png
EASL0229	o0980244		|DUG~b×KUR~b|	I	|DUG~bxKUR~b|	𒞊	/pcsl/easl/images/o0900382.png
EASL0230	o0980245		|DUG~b×KUR@g~a|	I	|DUG~bxKUR@g~a|	𒞋	/pcsl/easl/images/o0900386.png
EASL0231	o0980246		|DUG~b×LAM~a|	I	|DUG~bxLAM~a|	𒞌	/pcsl/easl/images/o0900389.png
EASL0232	o0980247		|DUG~b×MAŠ|	I	|DUG~bxMASZ|	𒞳,𒞍	/pcsl/easl/images/o0900391.png
EASL0233	o0980248		|DUG~b×NAGA~a|	I	|DUG~bxNAGA~a|	𒞎	/pcsl/easl/images/o0900408.png
EASL0234	o0980249		|DUG~b×NAM₂|	I	|DUG~bxNAM2|	𒞏	/pcsl/easl/images/o0900410.png
EASL0235	o0980250	n	|DUG~b×(NI~a@g.ZATU779)|	I	|DUG~bx(NI~a@g.ZATU779)|	𒞐	/pcsl/easl/images/o0900412.png
EASL0236	o0980251		|DUG~b×SA~a|	I	|DUG~bxSA~a|	𒞑	/pcsl/easl/images/o0900414.png
EASL0237	o0980252		|DUG~b×(SA~a.GI)|	DUG~b+SA~a+GI	DUG~b+SA~a+GI	󳁔	-
EASL0238	o0980253		|DUG~b×SI₄~a|	I	|DUG~bxSI4~a|	𒞒	/pcsl/easl/images/o0900418.png
EASL0239	o0980254	n#	|DUG~b×(SI₄~a.X)|	I	|DUG~bx(SI4~a.X)|	𒞓	/pcsl/easl/images/o0900420.png
EASL0240	o0980255		|DUG~b×SIG₂~a1|	I	|DUG~bxSIG2~a1|	𒞔	/pcsl/easl/images/o0900422.png
EASL0241	o0980256		|DUG~b×SIG₂~a2|	I	|DUG~bxSIG2~a2|	𒞕	/pcsl/easl/images/o0900423.png
EASL0242	o0980257		|DUG~b×SIG₇|	I	|DUG~bxSIG7|	𒞖	/pcsl/easl/images/o0900425.png
EASL0243	o0980258		|DUG~b×SUHUR|	I	|DUG~bxSUHUR|	𒞗	/pcsl/easl/images/o0900427.png
EASL0244	o0980259	++	|DUG~b×SUKUD~d|	I	-	󳁕	/pcsl/images/add/thumb/DUGxSUKUD.png
EASL0245	o0980260		|DUG~b×ŠAH₂~a|	I	|DUG~bxSZAH2~a|	𒞘	/pcsl/easl/images/o0900431.png
EASL0246	o0980261		|DUG~b×ŠE~a|	I	|DUG~bxSZE~a|	𒞴,𒞵,𒞙	/pcsl/easl/images/o0900433.png
EASL0247	o0980262	n	|DUG~b×(ŠE~a.NAM₂)|	I	|DUG~bx(SZE~a.NAM2)|	𒞚	/pcsl/easl/images/o0900437.png
EASL0248	o0980263		|DUG~b×TAK₄~a|	I	|DUG~bxTAK4~a|	𒞛	/pcsl/easl/images/o0900439.png
EASL0249	o0980264	n	|DUG~b×(TAK₄~a.SA~a)|	I	|DUG~bx(TAK4~a.SA~a)|	𒞜	/pcsl/easl/images/o0900441.png
